!!	0.10386714349118253
!!!	0.11386714349118253
%-	0.04240358376564003
%~-	0.08344516150509135
%￥	0.04240358376564003
&-	0.04240358376564003
''	0.266817651903597
'''	0.2671807447377811
((	0.2812504999844426
(((	0.29125049998444263
))	0.5786747547966925
**	0.051349081050361844
*-	0.05996772325459172
++-	0.06996772325459172
+-	0.05996772325459172
+/-	0.12721075129692008
,,	0.2717137970219136
-%	0.05996772325459172
-&	0.04240358376564003
-***-****	0.08995158488188759
--	0.12577904733420342
-/&	0.05193357174559127
-\列	0.05193357174559127
-∞	0.11993544650918345
-∞+∞	0.16961433506256013
-■	0.04240358376564003
-〔	0.11993544650918345
-〜	0.04240358376564003
-｛	0.07344516150509135
..	0.9128012310522235
...	0.9131643238864078
/-	0.04240358376564003
0.0	0.1089278502552255
0.00	0.3004742673472681
0.00001	0.9617690326739695
0.000026	0.7269054559875636
0.000035	0.8952971316420713
0.0001	0.8832974706903354
0.0003	0.6013886772198893
0.0004	0.5909485346945362
0.000463	0.6009485346945362
0.0005	1.0267599584975093
0.00062	0.5909485346945362
0.0006258	1.2298362013282496
0.001	0.9819509723125301
0.0011	1.4370888612319677
0.0015	1.2984516549393281
0.001:1	0.9919509723125302
0.002	0.8130919062141018
0.002061	1.5869975053147096
0.0022	0.8230919062141018
0.0024	0.8230919062141018
0.003	0.7100534574230013
0.0030	0.7931983018185867
0.00357	0.8952971316420713
0.0036	0.7200534574230013
0.0037	0.7200534574230013
0.004	0.4971401556272042
0.0040	0.5071401556272042
0.0043	0.5925048746599595
0.00487	0.5071401556272042
0.0049	0.5071401556272042
0.005	1.0267599584975093
0.0051	1.0367599584975093
0.0055	1.0367599584975093
0.0059	1.0367599584975093
0.006	0.4683815104323461
0.0064	0.4935131393001697
0.0066	0.4783815104323461
0.007	0.31047426734726813
0.0072	0.7362976423762378
0.0074	0.38018971728564155
0.008	0.6663206980064084
0.0080	0.6763206980064084
0.0082	0.6763206980064084
0.0084	0.6763206980064084
0.0095	0.4334353698980883
0.01	0.5623779605792261
0.010	1.4402262971070163
0.0100	1.4502262971070163
0.0113	1.4370888612319677
0.0122	3.3242690419288112
0.0133	1.7055727641201095
0.015	1.9407877273137986
0.0153	1.9507877273137986
0.016	0.5722659865711585
0.018	0.8970260903226277
0.0184	1.2388494387202578
0.019	0.5722659865711585
0.01:1	0.5722659865711585
0.02	0.7041751014666263
0.020	1.5869975053147096
0.0200	1.5969975053147096
0.0218	1.2593529643101107
0.0236	1.6430700886201741
0.024	0.7844983960429508
0.025	1.2298362013282496
0.03	0.6011265128860229
